Buy Threshold,Sell Threshold,Risk Reward Ratio,Loss Buffer,Risk Per Trade,Start Date,End Date,Backtest Duration,Total Trades,Total Buys,Total Sells,Initial Balance,Final Balance,Total Returns,Total Returns (%),Annualised Returns (%),Average Returns,Average Returns (%),Average Trade Duration,Number of Winners,Number of Long Winners,Number of Short Winners,Average Winner Returns,Average Winner Returns (%),Number of Losers,Number of Long Losers,Number of Short Losers,Average Loser Returns,Average Loser Returns (%),Win Rate (%),Average Drawdown,Average Drawdown (%),Max Loss Streak,Buy and Hold Returns,Buy and Hold Returns (%),Annualised Buy and Hold Returns (%),Performance vs Buy and Hold (%)
20,100,1,5,5,2011-01-03,2024-08-01,4959,77,77,0,100000,116638.78,16638.78,16.64,1.28,216.09,0.22,16,41,41,0,5150.46,5.0,36,36,0,-5403.61,-5.0,53.25,-3761.97,-3.54,4,450086.03,350.09,26.93,-74.09
20,100,2,1,1,2011-01-03,2024-08-01,4959,289,289,0,100000,82905.51,-17094.49,-17.09,-1.31,-59.15,-0.06,1,91,91,0,1864.3,2.0,198,198,0,-943.16,-1.0,31.49,-912.19,-0.97,15,450086.03,350.09,26.93,-81.58
20,100,2,1,2,2011-01-03,2024-08-01,4959,289,289,0,100000,64980.93,-35019.07,-35.02,-2.69,-121.17,-0.12,1,91,91,0,3433.28,4.0,198,198,0,-1754.79,-2.0,31.49,-1683.98,-1.95,15,450086.03,350.09,26.93,-85.56
20,100,2,1,3,2011-01-03,2024-08-01,4959,289,289,0,100000,48294.66,-51705.34,-51.71,-3.98,-178.91,-0.18,1,91,91,0,4700.71,6.0,198,198,0,-2421.56,-3.0,31.49,-2305.38,-2.92,15,450086.03,350.09,26.93,-89.27
20,100,2,1,4,2011-01-03,2024-08-01,4959,289,289,0,100000,34002.71,-65997.29,-66.0,-5.08,-228.36,-0.23,1,91,91,0,5693.75,8.0,198,198,0,-2950.14,-4.0,31.49,-2785.89,-3.89,15,450086.03,350.09,26.93,-92.45
20,100,2,1,5,2011-01-03,2024-08-01,4959,289,289,0,100000,22718.05,-77281.95,-77.28,-5.94,-267.41,-0.27,1,91,91,0,6462.58,9.99,198,198,0,-3360.49,-5.0,31.49,-3148.67,-4.87,15,450086.03,350.09,26.93,-94.95
20,100,2,2,1,2011-01-03,2024-08-01,4959,166,166,0,100000,89091.6,-10908.4,-10.91,-0.84,-65.71,-0.07,4,52,52,0,1891.5,1.99,114,114,0,-958.48,-1.0,31.33,-840.52,-0.88,10,450086.03,350.09,26.93,-80.21
20,100,2,2,2,2011-01-03,2024-08-01,4959,166,166,0,100000,76885.09,-23114.91,-23.11,-1.78,-139.25,-0.14,4,52,52,0,3546.15,4.0,114,114,0,-1820.3,-2.0,31.33,-1591.25,-1.76,10,450086.03,350.09,26.93,-82.92
20,100,2,2,3,2011-01-03,2024-08-01,4959,166,166,0,100000,64312.46,-35687.54,-35.69,-2.75,-214.99,-0.21,4,52,52,0,4926.9,5.99,114,114,0,-2560.41,-3.0,31.33,-2231.03,-2.64,10,450086.03,350.09,26.93,-85.71
20,100,2,2,4,2011-01-03,2024-08-01,4959,166,166,0,100000,52114.67,-47885.33,-47.89,-3.68,-288.47,-0.29,4,52,52,0,6023.52,7.99,114,114,0,-3167.62,-4.0,31.33,-2751.07,-3.51,10,450086.03,350.09,26.93,-88.42
20,100,2,2,5,2011-01-03,2024-08-01,4959,166,166,0,100000,41023.22,-58976.78,-58.98,-4.54,-355.28,-0.36,4,52,52,0,6849.28,9.99,114,114,0,-3641.57,-5.0,31.33,-3152.52,-4.39,10,450086.03,350.09,26.93,-90.89
20,100,2,3,1,2011-01-03,2024-08-01,4959,91,91,0,100000,98194.38,-1805.62,-1.81,-0.14,-19.84,-0.02,13,30,30,0,1993.36,1.99,61,61,0,-1009.94,-1.0,32.97,-846.67,-0.84,8,450086.03,350.09,26.93,-78.18
20,100,2,3,2,2011-01-03,2024-08-01,4959,91,91,0,100000,94617.54,-5382.46,-5.38,-0.41,-59.15,-0.06,13,30,30,0,3959.94,3.99,61,61,0,-2035.75,-2.0,32.97,-1702.19,-1.68,8,450086.03,350.09,26.93,-78.98
20,100,2,3,3,2011-01-03,2024-08-01,4959,91,91,0,100000,89630.75,-10369.25,-10.37,-0.8,-113.95,-0.11,13,30,30,0,5853.24,5.99,61,61,0,-3048.63,-3.0,32.97,-2543.34,-2.52,8,450086.03,350.09,26.93,-80.09
20,100,2,3,4,2011-01-03,2024-08-01,4959,91,91,0,100000,83465.3,-16534.7,-16.53,-1.27,-181.7,-0.18,13,30,30,0,7637.62,7.99,61,61,0,-4027.27,-4.0,32.97,-3352.94,-3.36,8,450086.03,350.09,26.93,-81.46
20,100,2,3,5,2011-01-03,2024-08-01,4959,91,91,0,100000,76394.15,-23605.85,-23.61,-1.82,-259.4,-0.26,13,30,30,0,9277.47,9.99,61,61,0,-4949.67,-5.0,32.97,-4113.53,-4.2,8,450086.03,350.09,26.93,-83.03
20,100,2,4,1,2011-01-03,2024-08-01,4959,62,62,0,100000,103433.91,3433.91,3.43,0.26,55.39,0.06,29,22,22,0,2034.14,1.99,40,40,0,-1032.93,-1.0,35.48,-842.64,-0.82,8,450086.03,350.09,26.93,-77.02
20,100,2,4,2,2011-01-03,2024-08-01,4959,62,62,0,100000,105639.19,5639.19,5.64,0.43,90.95,0.09,29,22,22,0,4140.91,3.99,40,40,0,-2136.52,-2.0,35.48,-1736.0,-1.63,8,450086.03,350.09,26.93,-76.53
20,100,2,4,3,2011-01-03,2024-08-01,4959,62,62,0,100000,106624.28,6624.28,6.62,0.51,106.84,0.11,29,22,22,0,6291.93,5.99,40,40,0,-3294.95,-3.0,35.48,-2667.42,-2.45,8,450086.03,350.09,26.93,-76.31
20,100,2,4,4,2011-01-03,2024-08-01,4959,62,62,0,100000,106255.12,6255.12,6.26,0.48,100.89,0.1,29,22,22,0,8445.39,7.99,40,40,0,-4488.58,-4.0,35.48,-3621.13,-3.27,8,450086.03,350.09,26.93,-76.39
20,100,2,4,5,2011-01-03,2024-08-01,4959,62,62,0,100000,104678.15,4678.15,4.68,0.36,75.45,0.08,29,22,22,0,10583.45,9.99,40,40,0,-5703.94,-4.99,35.48,-4586.8,-4.09,8,450086.03,350.09,26.93,-76.74
20,100,2,5,1,2011-01-03,2024-08-01,4959,48,48,0,100000,105616.7,5616.7,5.62,0.43,117.01,0.12,44,18,18,0,2003.91,1.99,30,30,0,-1015.13,-0.99,37.5,-806.68,-0.79,6,450086.03,350.09,26.93,-76.53
20,100,2,5,2,2011-01-03,2024-08-01,4959,48,48,0,100000,110472.97,10472.97,10.47,0.81,218.19,0.22,44,18,18,0,4039.52,3.99,30,30,0,-2074.61,-2.0,37.5,-1643.66,-1.59,6,450086.03,350.09,26.93,-75.46
20,100,2,5,3,2011-01-03,2024-08-01,4959,48,48,0,100000,114462.31,14462.31,14.46,1.11,301.3,0.3,44,18,18,0,6066.59,5.99,30,30,0,-3157.87,-2.99,37.5,-2494.16,-2.39,6,450086.03,350.09,26.93,-74.57
20,100,2,5,4,2011-01-03,2024-08-01,4959,48,48,0,100000,117420.83,17420.83,17.42,1.34,362.93,0.36,44,18,18,0,8059.68,7.99,30,30,0,-4255.11,-4.0,37.5,-3349.54,-3.18,6,450086.03,350.09,26.93,-73.91
20,100,2,5,5,2011-01-03,2024-08-01,4959,48,48,0,100000,119305.01,19305.01,19.31,1.49,402.19,0.4,44,18,18,0,9990.88,9.99,30,30,0,-5351.03,-4.99,37.5,-4197.94,-3.98,6,450086.03,350.09,26.93,-73.49
20,100,3,1,1,2011-01-03,2024-08-01,4959,250,250,0,100000,80648.16,-19351.84,-19.35,-1.49,-77.41,-0.08,2,58,58,0,2618.31,3.0,192,192,0,-891.74,-1.0,23.2,-886.79,-1.0,27,450086.03,350.09,26.93,-82.08
20,100,3,1,2,2011-01-03,2024-08-01,4959,250,250,0,100000,60686.72,-39313.28,-39.31,-3.02,-157.25,-0.16,2,58,58,0,4462.65,6.0,192,192,0,-1552.85,-2.0,23.2,-1535.12,-2.0,27,450086.03,350.09,26.93,-86.52
20,100,3,1,3,2011-01-03,2024-08-01,4959,250,250,0,100000,42764.28,-57235.72,-57.24,-4.4,-228.94,-0.23,2,58,58,0,5584.55,9.0,192,192,0,-1985.1,-3.0,23.2,-1948.57,-3.0,27,450086.03,350.09,26.93,-90.5
20,100,3,1,4,2011-01-03,2024-08-01,4959,250,250,0,100000,28224.28,-71775.72,-71.78,-5.52,-287.1,-0.29,2,58,58,0,6105.17,11.99,192,192,0,-2218.1,-4.0,23.2,-2159.04,-3.99,27,450086.03,350.09,26.93,-93.73
20,100,3,1,5,2011-01-03,2024-08-01,4959,250,250,0,100000,17491.74,-82508.26,-82.51,-6.35,-330.03,-0.33,2,58,58,0,6177.51,14.99,192,192,0,-2295.85,-5.0,23.2,-2213.33,-4.99,27,450086.03,350.09,26.93,-96.11
20,100,3,2,1,2011-01-03,2024-08-01,4959,131,131,0,100000,87978.62,-12021.38,-12.02,-0.92,-91.77,-0.09,8,30,30,0,2803.93,2.99,101,101,0,-951.87,-1.0,22.9,-843.37,-0.89,12,450086.03,350.09,26.93,-80.45
20,100,3,2,2,2011-01-03,2024-08-01,4959,131,131,0,100000,74672.23,-25327.77,-25.33,-1.95,-193.34,-0.19,8,30,30,0,5190.43,5.99,101,101,0,-1792.48,-2.0,22.9,-1583.12,-1.78,12,450086.03,350.09,26.93,-83.41
20,100,3,2,3,2011-01-03,2024-08-01,4959,131,131,0,100000,61154.83,-38845.17,-38.85,-2.99,-296.53,-0.3,8,30,30,0,7116.78,8.99,101,101,0,-2498.5,-3.0,22.9,-2199.69,-2.67,12,450086.03,350.09,26.93,-86.41
20,100,3,2,4,2011-01-03,2024-08-01,4959,131,131,0,100000,48551.12,-51448.88,-51.45,-3.96,-392.74,-0.39,8,30,30,0,8598.59,11.99,101,101,0,-3063.43,-4.0,22.9,-2689.12,-3.55,12,450086.03,350.09,26.93,-89.21
20,100,3,2,5,2011-01-03,2024-08-01,4959,131,131,0,100000,37248.42,-62751.58,-62.75,-4.83,-479.02,-0.48,8,30,30,0,9658.68,14.99,101,101,0,-3490.22,-5.0,22.9,-3055.04,-4.44,12,450086.03,350.09,26.93,-91.72
20,100,3,3,1,2011-01-03,2024-08-01,4959,72,72,0,100000,102944.13,2944.13,2.94,0.23,40.89,0.04,27,19,19,0,3018.36,2.99,53,53,0,-1026.5,-1.0,26.39,-899.08,-0.88,10,450086.03,350.09,26.93,-77.13
20,100,3,3,2,2011-01-03,2024-08-01,4959,72,72,0,100000,103674.03,3674.03,3.67,0.28,51.03,0.05,27,19,19,0,6044.78,5.99,53,53,0,-2097.67,-2.0,26.39,-1832.78,-1.75,10,450086.03,350.09,26.93,-76.97
20,100,3,3,3,2011-01-03,2024-08-01,4959,72,72,0,100000,102344.48,2344.48,2.34,0.18,32.56,0.03,27,19,19,0,9009.39,8.99,53,53,0,-3185.55,-3.0,26.39,-2777.4,-2.63,10,450086.03,350.09,26.93,-77.26
20,100,3,3,4,2011-01-03,2024-08-01,4959,72,72,0,100000,98947.38,-1052.62,-1.05,-0.08,-14.62,-0.01,27,19,19,0,11829.11,11.99,53,53,0,-4260.49,-4.0,26.39,-3707.43,-3.51,10,450086.03,350.09,26.93,-78.02
20,100,3,3,5,2011-01-03,2024-08-01,4959,72,72,0,100000,93916.04,-6083.96,-6.08,-0.47,-84.5,-0.08,27,19,19,0,14449.84,14.99,53,53,0,-5294.92,-5.0,26.39,-4599.93,-4.39,10,450086.03,350.09,26.93,-79.13
20,100,3,4,1,2011-01-03,2024-08-01,4959,53,53,0,100000,115045.38,15045.38,15.05,1.16,283.88,0.28,44,17,17,0,3164.3,2.99,36,36,0,-1076.32,-1.0,32.08,-891.05,-0.83,7,450086.03,350.09,26.93,-74.44
20,100,3,4,2,2011-01-03,2024-08-01,4959,53,53,0,100000,130112.72,30112.72,30.11,2.32,568.16,0.57,44,17,17,0,6686.19,5.99,36,36,0,-2320.9,-2.0,32.08,-1912.83,-1.66,7,450086.03,350.09,26.93,-71.09
20,100,3,4,3,2011-01-03,2024-08-01,4959,53,53,0,100000,144488.13,44488.13,44.49,3.42,839.4,0.84,44,17,17,0,10499.8,8.99,36,36,0,-3722.46,-3.0,32.08,-3054.54,-2.49,7,450086.03,350.09,26.93,-67.9
20,100,3,4,4,2011-01-03,2024-08-01,4959,53,53,0,100000,157937.61,57937.61,57.94,4.46,1093.16,1.09,44,17,17,0,14568.05,11.99,36,36,0,-5269.98,-4.0,32.08,-4307.38,-3.32,7,450086.03,350.09,26.93,-64.91
20,100,3,4,5,2011-01-03,2024-08-01,4959,53,53,0,100000,169772.81,69772.81,69.77,5.37,1316.47,1.32,44,17,17,0,18811.46,14.99,36,36,0,-6945.06,-5.0,32.08,-5654.9,-4.16,7,450086.03,350.09,26.93,-62.28
20,100,3,5,1,2011-01-03,2024-08-01,4959,36,36,0,100000,116400.87,16400.87,16.4,1.26,455.58,0.46,85,13,13,0,3129.13,2.98,23,23,0,-1055.56,-0.99,36.11,-868.46,-0.82,6,450086.03,350.09,26.93,-74.14
20,100,3,5,2,2011-01-03,2024-08-01,4959,36,36,0,100000,133957.41,33957.41,33.96,2.61,943.26,0.94,85,13,13,0,6580.4,5.99,23,23,0,-2242.95,-2.0,36.11,-1842.77,-1.64,6,450086.03,350.09,26.93,-70.24
20,100,3,5,3,2011-01-03,2024-08-01,4959,36,36,0,100000,152069.93,52069.93,52.07,4.01,1446.39,1.45,85,13,13,0,10287.77,8.98,23,23,0,-3550.92,-2.99,36.11,-2911.19,-2.47,6,450086.03,350.09,26.93,-66.21
20,100,3,5,4,2011-01-03,2024-08-01,4959,36,36,0,100000,170528.85,70528.85,70.53,5.43,1959.13,1.96,85,13,13,0,14228.97,11.99,23,23,0,-4975.99,-4.0,36.11,-4069.52,-3.29,6,450086.03,350.09,26.93,-62.11
20,100,3,5,5,2011-01-03,2024-08-01,4959,36,36,0,100000,188983.62,88983.62,88.98,6.84,2471.77,2.47,85,13,13,0,18350.78,14.98,23,23,0,-6503.33,-5.0,36.11,-5304.82,-4.12,6,450086.03,350.09,26.93,-58.01
20,100,4,1,1,2011-01-03,2024-08-01,4959,237,237,0,100000,89137.13,-10862.87,-10.86,-0.84,-45.83,-0.05,2,46,46,0,3838.71,4.0,191,191,0,-981.38,-1.0,19.41,-951.96,-0.97,27,450086.03,350.09,26.93,-80.2
20,100,4,1,2,2011-01-03,2024-08-01,4959,237,237,0,100000,72727.61,-27272.39,-27.27,-2.1,-115.07,-0.12,2,46,46,0,7097.19,8.0,191,191,0,-1852.06,-2.0,19.41,-1789.54,-1.95,27,450086.03,350.09,26.93,-83.84
20,100,4,1,3,2011-01-03,2024-08-01,4959,237,237,0,100000,54636.59,-45363.41,-45.36,-3.49,-191.41,-0.19,2,46,46,0,9504.06,12.0,191,191,0,-2526.44,-3.0,19.41,-2430.26,-2.92,27,450086.03,350.09,26.93,-87.86
20,100,4,1,4,2011-01-03,2024-08-01,4959,237,237,0,100000,37894.96,-62105.04,-62.11,-4.78,-262.05,-0.26,2,46,46,0,10966.29,15.99,191,191,0,-2966.25,-4.0,19.41,-2838.51,-3.89,27,450086.03,350.09,26.93,-91.58
20,100,4,1,5,2011-01-03,2024-08-01,4959,237,237,0,100000,24405.89,-75594.11,-75.59,-5.81,-318.96,-0.32,2,46,46,0,11561.0,19.99,191,191,0,-3180.11,-5.0,19.41,-3025.1,-4.86,27,450086.03,350.09,26.93,-94.58
20,100,4,2,1,2011-01-03,2024-08-01,4959,112,112,0,100000,100778.44,778.44,0.78,0.06,6.95,0.01,13,23,23,0,4042.6,3.99,89,89,0,-1035.97,-1.0,20.54,-924.77,-0.89,14,450086.03,350.09,26.93,-77.61
20,100,4,2,2,2011-01-03,2024-08-01,4959,112,112,0,100000,97251.69,-2748.31,-2.75,-0.21,-24.54,-0.02,13,23,23,0,8049.7,7.99,89,89,0,-2111.14,-2.0,20.54,-1879.58,-1.79,14,450086.03,350.09,26.93,-78.39
20,100,4,2,3,2011-01-03,2024-08-01,4959,112,112,0,100000,90109.17,-9890.83,-9.89,-0.76,-88.31,-0.09,13,23,23,0,11804.31,11.99,89,89,0,-3161.68,-3.0,20.54,-2808.57,-2.68,14,450086.03,350.09,26.93,-79.98
20,100,4,2,4,2011-01-03,2024-08-01,4959,112,112,0,100000,80254.3,-19745.7,-19.75,-1.52,-176.3,-0.18,13,23,23,0,15134.33,15.99,89,89,0,-4132.98,-4.0,20.54,-3664.27,-3.58,14,450086.03,350.09,26.93,-82.17
20,100,4,2,5,2011-01-03,2024-08-01,4959,112,112,0,100000,68949.3,-31050.7,-31.05,-2.39,-277.24,-0.28,13,23,23,0,17934.14,19.99,89,89,0,-4983.55,-5.0,20.54,-4411.15,-4.47,14,450086.03,350.09,26.93,-84.68
20,100,4,3,1,2011-01-03,2024-08-01,4959,67,67,0,100000,112189.48,12189.48,12.19,0.94,181.93,0.18,33,16,16,0,4192.41,3.99,51,51,0,-1076.26,-1.0,23.88,-953.68,-0.89,10,450086.03,350.09,26.93,-75.07
20,100,4,3,2,2011-01-03,2024-08-01,4959,67,67,0,100000,122273.71,22273.71,22.27,1.71,332.44,0.33,33,16,16,0,8747.18,7.99,51,51,0,-2307.47,-2.0,23.88,-2037.36,-1.78,10,450086.03,350.09,26.93,-72.83
20,100,4,3,3,2011-01-03,2024-08-01,4959,67,67,0,100000,129690.08,29690.08,29.69,2.28,443.14,0.44,33,16,16,0,13526.34,11.99,51,51,0,-3661.4,-3.0,23.88,-3222.26,-2.67,10,450086.03,350.09,26.93,-71.19
20,100,4,3,4,2011-01-03,2024-08-01,4959,67,67,0,100000,133973.17,33973.17,33.97,2.61,507.06,0.51,33,16,16,0,18396.99,15.99,51,51,0,-5105.46,-4.0,23.88,-4479.81,-3.55,10,450086.03,350.09,26.93,-70.23
20,100,4,3,5,2011-01-03,2024-08-01,4959,67,67,0,100000,135104.77,35104.77,35.1,2.7,523.95,0.52,33,16,16,0,23229.74,19.99,51,51,0,-6599.43,-5.0,23.88,-5775.66,-4.44,10,450086.03,350.09,26.93,-69.98
20,100,4,4,1,2011-01-03,2024-08-01,4959,40,40,0,100000,126869.73,26869.73,26.87,2.07,671.74,0.67,77,13,13,0,4366.43,3.99,27,27,0,-1107.18,-1.0,32.5,-914.59,-0.83,7,450086.03,350.09,26.93,-71.81
20,100,4,4,2,2011-01-03,2024-08-01,4959,40,40,0,100000,157472.92,57472.92,57.47,4.42,1436.82,1.44,77,13,13,0,9527.33,7.98,27,27,0,-2458.61,-2.0,32.5,-2022.23,-1.66,7,450086.03,350.09,26.93,-65.01
20,100,4,4,3,2011-01-03,2024-08-01,4959,40,40,0,100000,191605.73,91605.73,91.61,7.05,2290.14,2.29,77,13,13,0,15484.68,11.99,27,27,0,-4062.78,-3.0,32.5,-3329.09,-2.49,7,450086.03,350.09,26.93,-57.43
20,100,4,4,4,2011-01-03,2024-08-01,4959,40,40,0,100000,228612.57,128612.57,128.61,9.89,3215.31,3.22,77,13,13,0,22208.13,15.99,27,27,0,-5929.38,-4.0,32.5,-4840.41,-3.32,7,450086.03,350.09,26.93,-49.21
20,100,4,4,5,2011-01-03,2024-08-01,4959,40,40,0,100000,267749.08,167749.08,167.75,12.9,4193.73,4.19,77,13,13,0,29639.02,19.99,27,27,0,-8057.71,-5.0,32.5,-6553.92,-4.14,7,450086.03,350.09,26.93,-40.51
20,100,4,5,1,2011-01-03,2024-08-01,4959,34,34,0,100000,116258.8,16258.8,16.26,1.25,478.2,0.48,96,10,10,0,4159.97,3.98,24,24,0,-1055.87,-0.99,29.41,-868.99,-0.82,6,450086.03,350.09,26.93,-74.17
20,100,4,5,2,2011-01-03,2024-08-01,4959,34,34,0,100000,132949.86,32949.86,32.95,2.53,969.11,0.97,96,10,10,0,8668.83,7.99,24,24,0,-2239.1,-2.0,29.41,-1839.15,-1.65,6,450086.03,350.09,26.93,-70.46
20,100,4,5,3,2011-01-03,2024-08-01,4959,34,34,0,100000,149472.88,49472.88,49.47,3.81,1455.08,1.46,96,10,10,0,13426.03,11.98,24,24,0,-3532.81,-3.0,29.41,-2895.28,-2.47,6,450086.03,350.09,26.93,-66.79
20,100,4,5,4,2011-01-03,2024-08-01,4959,34,34,0,100000,165468.74,65468.74,65.47,5.04,1925.55,1.93,96,10,10,0,18367.55,15.98,24,24,0,-4925.28,-4.0,29.41,-4027.28,-3.3,6,450086.03,350.09,26.93,-63.24
20,100,4,5,5,2011-01-03,2024-08-01,4959,34,34,0,100000,180626.01,80626.01,80.63,6.2,2371.35,2.37,96,10,10,0,23405.49,19.98,24,24,0,-6392.87,-5.0,29.41,-5215.75,-4.12,6,450086.03,350.09,26.93,-59.87
20,100,5,1,1,2011-01-03,2024-08-01,4959,229,229,0,100000,83266.96,-16733.04,-16.73,-1.29,-73.07,-0.07,2,36,36,0,4818.96,4.99,193,193,0,-985.57,-1.0,15.72,-948.83,-0.97,27,450086.03,350.09,26.93,-81.5
20,100,5,1,2,2011-01-03,2024-08-01,4959,229,229,0,100000,62607.12,-37392.88,-37.39,-2.88,-163.29,-0.16,2,36,36,0,8939.31,9.99,193,193,0,-1861.18,-2.0,15.72,-1786.36,-1.93,27,450086.03,350.09,26.93,-86.09
20,100,5,1,3,2011-01-03,2024-08-01,4959,229,229,0,100000,42854.38,-57145.62,-57.15,-4.4,-249.54,-0.25,2,36,36,0,12043.43,14.99,193,193,0,-2542.53,-3.0,15.72,-2432.79,-2.9,27,450086.03,350.09,26.93,-90.48
20,100,5,1,4,2011-01-03,2024-08-01,4959,229,229,0,100000,26834.93,-73165.07,-73.17,-5.63,-319.5,-0.32,2,36,36,0,14057.86,19.99,193,193,0,-3001.29,-4.0,15.72,-2862.4,-3.86,27,450086.03,350.09,26.93,-94.04
20,100,5,1,5,2011-01-03,2024-08-01,4959,229,229,0,100000,15460.95,-84539.05,-84.54,-6.5,-369.17,-0.37,2,36,36,0,15093.81,24.98,193,193,0,-3253.45,-5.0,15.72,-3092.34,-4.83,27,450086.03,350.09,26.93,-96.56
20,100,5,2,1,2011-01-03,2024-08-01,4959,100,100,0,100000,105564.41,5564.41,5.56,0.43,55.64,0.06,19,18,18,0,5017.29,4.99,82,82,0,-1033.5,-1.0,18.0,-946.11,-0.92,14,450086.03,350.09,26.93,-76.55
20,100,5,2,2,2011-01-03,2024-08-01,4959,100,100,0,100000,106120.76,6120.76,6.12,0.47,61.21,0.06,19,18,18,0,9892.0,9.99,82,82,0,-2096.77,-2.0,18.0,-1913.6,-1.84,14,450086.03,350.09,26.93,-76.42
20,100,5,2,3,2011-01-03,2024-08-01,4959,100,100,0,100000,101826.94,1826.94,1.83,0.14,18.27,0.02,19,18,18,0,14320.33,14.99,82,82,0,-3121.21,-3.0,18.0,-2840.78,-2.75,14,450086.03,350.09,26.93,-77.38
20,100,5,2,4,2011-01-03,2024-08-01,4959,100,100,0,100000,93623.72,-6376.28,-6.38,-0.49,-63.76,-0.06,19,18,18,0,18094.63,19.98,82,82,0,-4049.75,-4.0,18.0,-3677.24,-3.67,14,450086.03,350.09,26.93,-79.2
20,100,5,2,5,2011-01-03,2024-08-01,4959,100,100,0,100000,82789.63,-17210.37,-17.21,-1.32,-172.1,-0.17,19,18,18,0,21089.47,24.99,82,82,0,-4839.28,-5.0,18.0,-4385.43,-4.59,14,450086.03,350.09,26.93,-81.61
20,100,5,3,1,2011-01-03,2024-08-01,4959,58,58,0,100000,119971.49,19971.49,19.97,1.54,344.34,0.34,44,13,13,0,5364.77,4.99,45,45,0,-1106.01,-1.0,22.41,-980.52,-0.89,10,450086.03,350.09,26.93,-73.34
20,100,5,3,2,2011-01-03,2024-08-01,4959,58,58,0,100000,139041.14,39041.14,39.04,3.0,673.12,0.67,44,13,13,0,11429.96,9.99,45,45,0,-2434.41,-2.0,22.41,-2148.94,-1.78,10,450086.03,350.09,26.93,-69.11
20,100,5,3,3,2011-01-03,2024-08-01,4959,58,58,0,100000,156205.4,56205.4,56.21,4.32,969.06,0.97,44,13,13,0,18054.79,14.99,45,45,0,-3966.82,-3.0,22.41,-3487.4,-2.67,10,450086.03,350.09,26.93,-65.29
20,100,5,3,4,2011-01-03,2024-08-01,4959,58,58,0,100000,170383.65,70383.65,70.38,5.41,1213.51,1.21,44,13,13,0,25055.01,19.99,45,45,0,-5674.03,-4.0,22.41,-4969.15,-3.56,10,450086.03,350.09,26.93,-62.14
20,100,5,3,5,2011-01-03,2024-08-01,4959,58,58,0,100000,180891.51,80891.51,80.89,6.22,1394.68,1.39,44,13,13,0,32237.43,24.99,45,45,0,-7515.45,-5.0,22.41,-6558.38,-4.45,10,450086.03,350.09,26.93,-59.81
20,100,5,4,1,2011-01-03,2024-08-01,4959,37,37,0,100000,124076.6,24076.6,24.08,1.85,650.72,0.65,90,10,10,0,5351.14,4.98,27,27,0,-1090.18,-1.0,27.03,-925.01,-0.85,7,450086.03,350.09,26.93,-72.43
20,100,5,4,2,2011-01-03,2024-08-01,4959,37,37,0,100000,150213.48,50213.48,50.21,3.86,1357.12,1.36,90,10,10,0,11433.65,9.98,27,27,0,-2374.93,-2.0,27.03,-2009.01,-1.7,7,450086.03,350.09,26.93,-66.63
20,100,5,4,3,2011-01-03,2024-08-01,4959,37,37,0,100000,177633.92,77633.92,77.63,5.97,2098.21,2.1,90,10,10,0,18155.18,14.98,27,27,0,-3848.81,-3.0,27.03,-3246.31,-2.55,7,450086.03,350.09,26.93,-60.53
20,100,5,4,4,2011-01-03,2024-08-01,4959,37,37,0,100000,205678.57,105678.57,105.68,8.13,2856.18,2.86,90,10,10,0,25409.76,19.99,27,27,0,-5497.0,-4.0,27.03,-4623.96,-3.4,7,450086.03,350.09,26.93,-54.3
20,100,5,4,5,2011-01-03,2024-08-01,4959,37,37,0,100000,233121.8,133121.8,133.12,10.24,3597.89,3.6,90,10,10,0,33010.1,24.99,27,27,0,-7295.53,-5.0,27.03,-6119.61,-4.25,7,450086.03,350.09,26.93,-48.21
20,100,5,5,1,2011-01-03,2024-08-01,4959,26,26,0,100000,123065.92,23065.92,23.07,1.77,887.15,0.89,145,8,8,0,5288.47,4.96,18,18,0,-1068.99,-1.0,30.77,-889.88,-0.83,6,450086.03,350.09,26.93,-72.66
20,100,5,5,2,2011-01-03,2024-08-01,4959,26,26,0,100000,148803.2,48803.2,48.8,3.75,1877.05,1.88,145,8,8,0,11251.15,9.96,18,18,0,-2289.22,-1.99,30.77,-1906.01,-1.66,6,450086.03,350.09,26.93,-66.94
20,100,5,5,3,2011-01-03,2024-08-01,4959,26,26,0,100000,176625.54,76625.54,76.63,5.89,2947.14,2.95,145,8,8,0,17825.13,14.97,18,18,0,-3665.3,-3.0,30.77,-3050.28,-2.5,6,450086.03,350.09,26.93,-60.76
20,100,5,5,4,2011-01-03,2024-08-01,4959,26,26,0,100000,206055.72,106055.72,106.06,8.16,4079.07,4.08,145,8,8,0,24915.04,19.98,18,18,0,-5181.37,-4.0,30.77,-4308.85,-3.33,6,450086.03,350.09,26.93,-54.22
20,100,5,5,5,2011-01-03,2024-08-01,4959,26,26,0,100000,236589.13,136589.13,136.59,10.51,5253.43,5.25,145,8,8,0,32444.83,24.98,18,18,0,-6831.64,-5.0,30.77,-5675.35,-4.16,6,450086.03,350.09,26.93,-47.43
20,100,6,1,1,2011-01-03,2024-08-01,4959,208,208,0,100000,89691.08,-10308.92,-10.31,-0.79,-49.56,-0.05,4,29,29,0,6175.06,5.99,179,179,0,-1058.02,-1.0,13.94,-1005.29,-0.95,27,450086.03,350.09,26.93,-80.07
